STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
08,039,961204,1,1500000US080399612041,80399612041.0,1,BG,117933567,0,"POLYGON ((-104.533098 39.462928, -104.532943 39.473552999999995, -104.532716 39.477543, -104.532833 39.47842, -104.532391 39.513383, -104.532048 39.539134, -104.529821 39.542179999999995, -104.527441 39.549335, -104.52734 39.557255, -104.531805 39.557428, -104.531676 39.564678, -104.474295 39.564102, -104.457367 39.563976, -104.456156 39.563949, -104.442895 39.563759999999995, -104.427452 39.563601, -104.421404 39.563694, -104.422439 39.562250999999996, -104.422371 39.462683, -104.441315 39.462373, -104.448216 39.447986, -104.495933 39.448175, -104.53317 39.448367999999995, -104.533098 39.462928))"
08,035,014008,1,1500000US080350140081,80350140081.0,1,BG,434742,0,"POLYGON ((-104.80837700000001 39.529711, -104.805894 39.534752999999995, -104.80086 39.533029, -104.797654 39.533184, -104.79342 39.533792999999996, -104.793402 39.532737999999995, -104.793582 39.532727, -104.795499 39.531254, -104.796397 39.531273, -104.797868 39.531780999999995, -104.801692 39.530325999999995, -104.803462 39.529018, -104.807985 39.527933, -104.80837700000001 39.529711))"
08,001,008309,3,1500000US080010083093,80010083093.0,3,BG,860887,0,"POLYGON ((-104.810127 39.745052, -104.808378 39.745048, -104.808314 39.748062, -104.805222 39.748062, -104.806193 39.746083999999996, -104.805324 39.743763, -104.802528 39.743702, -104.804783 39.745398, -104.804398 39.746897, -104.799048 39.744886, -104.797077 39.74465, -104.791158 39.741400999999996, -104.791128 39.740269, -104.791219 39.740269, -104.800625 39.740280999999996, -104.810022 39.740141, -104.810127 39.740141, -104.810127 39.745052))"
08,041,005900,4,1500000US080410059004,80410059004.0,4,BG,1109754,0,"POLYGON ((-104.732524 38.857042, -104.732331 38.858574999999995, -104.72978 38.860999, -104.729648 38.863389, -104.722817 38.867931, -104.720246 38.868806, -104.720262 38.857092, -104.725136 38.857172, -104.72946 38.854895, -104.731685 38.85403, -104.736585 38.854257, -104.732524 38.857042))"
08,031,004201,1,1500000US080310042011,80310042011.0,1,BG,327491,0,"POLYGON ((-104.931701 39.751055, -104.922283 39.75107, -104.92228 39.747415, -104.931703 39.747402, -104.931701 39.751055))"
08,005,085400,3,1500000US080050854003,80050854003.0,3,BG,520148,0,"POLYGON ((-104.786049 39.623965999999996, -104.772824 39.623978, -104.772824 39.621719999999996, -104.769327 39.621941, -104.767863 39.620022999999996, -104.76845900000001 39.618078, -104.768715 39.617028, -104.773157 39.618793, -104.777483 39.620506999999996, -104.786049 39.623965999999996))"
08,031,000302,2,1500000US080310003022,80310003022.0,2,BG,243654,0,"POLYGON ((-105.04401 39.763909999999996, -105.03931 39.763957, -105.039303 39.758499, -105.044006 39.758499, -105.043994 39.762119, -105.04401 39.763909999999996))"
08,109,977600,2,1500000US081099776002,81099776002.0,2,BG,5939039534,3490182,"POLYGON ((-107.001119 38.147072, -107.000602 38.384114, -107.000601 38.425619, -106.947822 38.425295, -106.875602 38.425166, -106.871526 38.425263, -106.760633 38.425062, -106.24694 38.422768, -106.08813 38.42228, -106.086068 38.424113, -106.084078 38.422875999999995, -106.080137 38.423538, -106.075941 38.423787999999995, -106.074555 38.424979, -106.074282 38.426503, -106.07213 38.427386999999996, -106.071212 38.429159, -106.069354 38.43018, -106.070226 38.432005, -106.066402 38.433796, -106.062089 38.439384, -106.058838 38.443208999999996, -106.057982 38.444691, -106.059111 38.448364, -106.06224399999999 38.45033, -106.060043 38.452737, -106.06031 38.454964, -106.058571 38.456945, -106.055684 38.45489, -106.052074 38.454221, -106.043234 38.457671, -106.03601 38.455115, -106.030665 38.453538, -106.02354 38.453917, -106.01937 38.454448, -106.018054 38.453686999999995, -106.016917 38.451796, -106.01768 38.448693, -106.01597699999999 38.447624, -106.010751 38.446566, -106.012304 38.445357, -106.012751 38.440123, -106.011016 38.437231, -106.008662 38.435459, -106.007934 38.433715, -106.006477 38.432518, -106.001563 38.43111, -106.000303 38.42702, -106.000814 38.425809, -105.999788 38.423622, -105.997751 38.422031, -105.996768 38.420303, -105.993932 38.419374999999995, -105.992008 38.419568999999996, -105.987308 38.418802, -105.984298 38.419723, -105.980409 38.417277, -105.979222 38.414127, -105.976919 38.41298, -105.973389 38.409459, -105.970226 38.410039999999995, -105.967933 38.408772, -105.964721 38.406259999999996, -105.963391 38.40475, -105.960669 38.403095, -105.95982 38.401278, -105.959945 38.398022999999995, -105.959495 38.397095, -105.955668 38.394436999999996, -105.950654 38.393733, -105.949969 38.392336, -105.947606 38.390526, -105.947067 38.385495, -105.945432 38.38274, -105.944637 38.378637999999995, -105.940433 38.376973, -105.938536 38.374074, -105.93577 38.373219, -105.932624 38.370432, -105.92701 38.368719999999996, -105.924638 38.368736999999996, -105.92407 38.367936, -105.919851 38.367156, -105.918406 38.363873999999996, -105.916969 38.362941, -105.912489 38.361539, -105.910804 38.359241, -105.910236 38.356412999999996, -105.908447 38.354478, -105.906307 38.353268, -105.902602 38.352385, -105.899831 38.350721, -105.897647 38.350051, -105.894365 38.346618, -105.89364 38.346559, -105.892574 38.343342, -105.890765 38.341373999999995, -105.888766 38.340810999999995, -105.888291 38.337886, -105.88886600000001 38.337315, -105.88876 38.33436, -105.88692 38.332544999999996, -105.885142 38.32889, -105.883532 38.328167, -105.882247 38.327492, -105.881404 38.324881, -105.880044 38.323222, -105.87929199999999 38.320628, -105.876718 38.318802, -105.876376 38.315951, -105.87391 38.315142, -105.872008 38.310835, -105.868612 38.308724999999995, -105.866817 38.3057, -105.861623 38.303422, -105.858315 38.298359, -105.853233 38.296412, -105.850176 38.294456, -105.849631 38.293119999999995, -105.84662900000001 38.290287, -105.842566 38.293177, -105.84083 38.29246, -105.837202 38.288410999999996, -105.832825 38.286741, -105.830769 38.285061999999996, -105.828244 38.28113, -105.827123 38.278568, -105.821474 38.276117, -105.818973 38.273596999999995, -105.817868 38.273916, -105.814604 38.272667999999996, -105.810874 38.2725, -105.806642 38.270917, -105.80401499999999 38.270891, -105.800013 38.269922, -105.797671 38.266757, -105.796897 38.265046999999996, -105.795665 38.260138999999995, -105.792744 38.256294, -105.79218 38.254815, -105.789406 38.252189, -105.789211 38.246278, -105.789761 38.24436, -105.789303 38.243680999999995, -105.787887 38.242056, -105.783928 38.239633, -105.780933 38.23914, -105.775454 38.235849, -105.77106 38.234836, -105.768232 38.233762999999996, -105.767207 38.231815999999995, -105.765605 38.230803, -105.759438 38.228566, -105.758199 38.226569999999995, -105.756539 38.224959999999996, -105.755886 38.22203, -105.756482 38.218975, -105.756026 38.218126999999996, -105.753629 38.216674999999995, -105.750563 38.214213, -105.748507 38.21414, -105.744806 38.214603, -105.744425 38.213701, -105.740698 38.210283, -105.736738 38.209561, -105.73581 38.207207, -105.73421 38.205057, -105.73333 38.201743, -105.732591 38.20068, -105.731511 38.200998, -105.727019 38.199705, -105.722049 38.193449, -105.721266 38.191555, -105.718833 38.189834999999995, -105.717338 38.188137, -105.716053 38.185272999999995, -105.712924 38.183234999999996, -105.70831 38.18186, -105.70808 38.180352, -105.705374 38.176438, -105.702195 38.174203, -105.700414 38.16918, -105.699197 38.167972999999996, -105.696112 38.166489, -105.693215 38.165738, -105.691332 38.166494, -105.686838 38.166844999999995, -105.68616 38.165306, -105.680782 38.160502, -105.677447 38.159526, -105.673042 38.159126, -105.672841 38.156777999999996, -105.671343 38.153852, -105.670169 38.153096999999995, -105.673066 38.147973, -105.67627 38.146173, -105.674322 38.141338, -105.672547 38.14022, -105.673395 38.137395999999995, -105.672052 38.134067, -105.669712 38.130911, -105.670215 38.128554, -105.666441 38.125851999999995, -105.66329 38.121545, -105.662654 38.119158, -105.657663 38.117453999999995, -105.658494 38.115185, -105.66134 38.111498, -105.661229 38.109781999999996, -105.662246 38.106845, -105.661485 38.106383, -105.662221 38.104348, -105.661466 38.103136, -105.66148 38.100912, -105.658826 38.097276, -105.655579 38.09549, -105.655094 38.093587, -105.655856 38.092290999999996, -105.653649 38.09088, -105.650105 38.086953, -105.646449 38.085037, -105.645284 38.082404, -105.64248 38.07993, -105.647521 38.079523, -105.652665 38.080323, -105.654977 38.081328, -105.658654 38.080577999999996, -105.660912 38.080628, -105.662454 38.079709, -105.665161 38.078955, -105.671128 38.075595, -105.673478 38.070814, -105.673513 38.069669, -105.675429 38.067198, -105.676925 38.066279, -105.678087 38.063711999999995, -105.679733 38.062964, -105.680203 38.061997, -105.68213 38.060787, -105.684129 38.058755999999995, -105.685698 38.058333, -105.690112 38.055026, -105.691848 38.054142, -105.694234 38.052189999999996, -105.695902 38.050160999999996, -105.696263 38.048573, -105.697235 38.047729, -105.701835 38.047215, -105.703888 38.046192999999995, -105.706905 38.043489, -105.710625 38.041646, -105.711208 38.040597, -105.71503 38.037509, -105.717149 38.035333, -105.716776 38.033896999999996, -105.718396 38.032615, -105.717411 38.029845, -105.719609 38.027418, -105.722445 38.026799, -105.724463 38.024803, -105.734531 38.018668, -105.734693 38.015208, -105.739549 38.015195999999996, -105.765396 38.004577999999995, -105.771153 38.00255, -105.77526 37.999952, -105.785708 37.994989, -105.785868 37.988009, -105.826128 37.988081, -105.826632 37.985284, -105.827652 37.984744, -105.864033 37.984823999999996, -105.864934 37.985734, -105.864539 37.991282999999996, -105.865268 37.992072, -105.886184 37.992642, -105.897676 37.992629, -105.906058 37.992627, -105.907759 37.992621, -105.893594 37.865508999999996, -105.890435 37.836681999999996, -105.892161 37.836632, -105.965551 37.835887, -106.036871 37.835724, -106.128593 37.834828, -106.147517 37.835102, -106.14512 37.922621, -106.182414 37.923079, -106.18707 37.927994, -106.188055 37.928692999999996, -106.189038 37.923080999999996, -106.189904 37.921223999999995, -106.195623 37.915721999999995, -106.197734 37.912168, -106.199617 37.909909, -106.20238499999999 37.908299, -106.206167 37.904894, -106.207368 37.903065999999995, -106.207503 37.901415, -106.206701 37.885121999999996, -106.207631 37.882366, -106.210461 37.878481, -106.214845 37.875628999999996, -106.216548 37.87514, -106.217517 37.874089, -106.22202300000001 37.872848, -106.22565 37.871486, -106.228156 37.870097, -106.229771 37.870019, -106.235103 37.867958, -106.23732 37.867872, -106.241146 37.86597, -106.24223 37.865929, -106.247489 37.864396, -106.250399 37.86313, -106.258987 37.859851, -106.26158 37.856716, -106.265939 37.855793999999996, -106.267866 37.854647, -106.27061 37.854478, -106.272986 37.855061, -106.27616 37.853809, -106.280372 37.854783, -106.281321 37.854371, -106.282277 37.855255, -106.285208 37.855168, -106.287585 37.853988, -106.290814 37.853384, -106.293627 37.853553999999995, -106.295878 37.854901, -106.299557 37.855505, -106.300215 37.856752, -106.304552 37.858154, -106.307124 37.8573, -106.311693 37.859035999999996, -106.31897 37.861219999999996, -106.323572 37.861807, -106.3263 37.861829, -106.333438 37.862736, -106.337202 37.863696, -106.344286 37.863096999999996, -106.347929 37.863921999999995, -106.349793 37.865125, -106.353275 37.869271, -106.356786 37.871282, -106.360749 37.872579, -106.364374 37.878038, -106.371662 37.884710999999996, -106.376147 37.888383999999995, -106.378457 37.891236, -106.382545 37.893964, -106.384342 37.895917, -106.389625 37.902834, -106.390462 37.905525, -106.394708 37.907686, -106.398098 37.910339, -106.398733 37.908764999999995, -106.399983 37.908468, -106.409128 37.907942999999996, -106.41496599999999 37.907954, -106.418044 37.908332, -106.421338 37.907861, -106.424834 37.908167999999996, -106.427635 37.909545, -106.432879 37.911183, -106.43584 37.911426, -106.44056 37.912279999999996, -106.445272 37.913627999999996, -106.448287 37.915088, -106.452332 37.920397, -106.455869 37.923716999999996, -106.457493 37.924869, -106.459093 37.928177, -106.46041 37.929612999999996, -106.468108 37.933394, -106.472769 37.936219, -106.476791 37.937982999999996, -106.478597 37.938384, -106.480764 37.939797, -106.483019 37.940698999999995, -106.483867 37.942069, -106.488107 37.94451, -106.48822799999999 37.946432, -106.491546 37.951457, -106.491404 37.954966, -106.494073 37.959389, -106.496748 37.960998, -106.498412 37.961327, -106.50365 37.960864, -106.506855 37.962178, -106.508284 37.965426, -106.508836 37.968309, -106.509512 37.969203, -106.509537 37.971114, -106.510832 37.971506999999995, -106.512828 37.970836, -106.514279 37.971519, -106.515687 37.970991999999995, -106.51974799999999 37.970528, -106.521553 37.969972, -106.523481 37.971466, -106.529046 37.970524, -106.530277 37.970936, -106.531167 37.969315, -106.533937 37.969341, -106.535645 37.968799, -106.53807 37.968798, -106.540861 37.970136, -106.546293 37.969029, -106.548536 37.968903999999995, -106.550232 37.967296, -106.551246 37.965436, -106.554845 37.961458, -106.559056 37.960277999999995, -106.565668 37.957547, -106.568768 37.954757, -106.573083 37.953603, -106.57524 37.950818, -106.57882599999999 37.947038, -106.581642 37.945194, -106.585775 37.94314, -106.58909 37.941801, -106.590849 37.940486, -106.593253 37.941306999999995, -106.595428 37.940058, -106.597563 37.940062, -106.598972 37.939341999999996, -106.59868 37.934584, -106.600401 37.932752, -106.604409 37.929542, -106.610264 37.925382, -106.613341 37.921383999999996, -106.616798 37.919835, -106.619831 37.918034, -106.62097 37.914963, -106.622945 37.912946, -106.62653399999999 37.911080999999996, -106.62878 37.909251, -106.631927 37.908071, -106.63272 37.907073, -106.635504 37.905423, -106.638385 37.903135, -106.646929 37.899654, -106.647771 37.898713, -106.647674 37.896822, -106.648597 37.894653999999996, -106.650596 37.893088, -106.652956 37.892106, -106.653626 37.889824, -106.653139 37.883341, -106.65379 37.880178, -106.654484 37.87885, -106.656362 37.877683999999995, -106.662663 37.869688, -106.666533 37.866141, -106.668496 37.863738, -106.669525 37.861477, -106.687721 37.851166, -106.693751 37.848327, -106.693687 37.871679, -106.693523 37.873519, -106.697161 37.876111, -106.70154 37.876354, -106.704484 37.875844, -106.707247 37.873911, -106.710286 37.872568, -106.71467799999999 37.871901, -106.718664 37.872848999999995, -106.722903 37.874998999999995, -106.736666 37.887881, -106.750597 37.881491, -106.75582299999999 37.880624, -106.773066 37.885574999999996, -106.778537 37.894861999999996, -106.78343699999999 37.899532, -106.795425 37.909621, -106.801026 37.913699, -106.80685 37.914822, -106.807937 37.915381, -106.818427 37.914038999999995, -106.82452 37.91873, -106.82994 37.917894, -106.833984 37.918914, -106.841503 37.918890999999995, -106.84727 37.91917, -106.852897 37.923884, -106.859248 37.928578, -106.864198 37.933245, -106.866253 37.934090999999995, -106.868681 37.937937, -106.86976 37.941454, -106.871403 37.941894, -106.874352 37.942685, -106.877136 37.948582, -106.87988 37.949861, -106.879147 37.956401, -106.878341 37.9585, -106.879167 37.96111, -106.881367 37.96224, -106.882751 37.961534, -106.889603 37.961870999999995, -106.89456 37.967104, -106.897834 37.967891, -106.905199 37.963901, -106.908668 37.964053, -106.911579 37.966477999999995, -106.91675 37.966436, -106.920312 37.967431, -106.920734 37.966432999999995, -106.924187 37.964869, -106.930141 37.963298, -106.933798 37.960865999999996, -106.935258 37.960363, -106.935406 37.958785999999996, -106.937356 37.956647, -106.941519 37.954259, -106.944464 37.953725, -106.946317 37.954004999999995, -106.949091 37.956694999999996, -106.952365 37.957446999999995, -106.952444 37.961853, -106.955369 37.965016999999996, -106.961355 37.967952, -106.962453 37.972317, -106.964013 37.972522, -106.968289 37.974776999999996, -106.969921 37.973135, -106.972595 37.971987999999996, -106.977922 37.969088, -106.987368 37.969179, -106.987625 37.963736999999995, -106.988326 37.962073, -106.989807 37.961031999999996, -106.996866 37.960392, -106.997749 37.957319, -107.000602 37.956041, -107.001663 38.036829999999995, -107.001119 38.147072), (-105.907759 37.992621, -105.909983 38.012581999999995, -105.919715 38.100454, -106.049655 38.101501, -106.05018 38.101746999999996, -106.050748 38.101436, -106.056889 38.098123, -106.059707 38.097027, -106.06159 38.096703999999995, -106.124011 38.094926, -106.12727 38.094021999999995, -106.126983 38.097778999999996, -106.127225 38.099287, -106.13117 38.100518, -106.133925 38.100367, -106.135349 38.100895, -106.136976 38.100626999999996, -106.143728 38.098058, -106.148178 38.098071, -106.150709 38.096726, -106.151495 38.095791999999996, -106.153712 38.095501999999996, -106.157033 38.093728999999996, -106.16013 38.095037999999995, -106.160607 38.087756999999996, -106.160849 38.067315, -106.154574 38.064530999999995, -106.152567 38.061822, -106.149361 38.058713999999995, -106.14728099999999 38.058451999999996, -106.142392 38.0586, -106.141999 38.015633, -106.142807 38.002793, -106.143311 37.999634, -106.143484 37.995506, -106.036401 37.994645999999996, -106.033667 37.993455, -106.024847 37.993609, -105.915184 37.992705, -105.907759 37.992621))"
08,123,001004,2,1500000US081230010042,81230010042.0,2,BG,878215,0,"POLYGON ((-104.696921 40.391825, -104.69692 40.392026, -104.692891 40.392016, -104.689044 40.39192, -104.687385 40.392174, -104.687496 40.391813, -104.693546 40.377372, -104.69672 40.377372, -104.696873 40.386109, -104.696902 40.38801, -104.696923 40.391701999999995, -104.696921 40.391825))"
08,005,086200,3,1500000US080050862003,80050862003.0,3,BG,861601,7292,"POLYGON ((-104.751372 39.626892999999995, -104.749876 39.627128, -104.744186 39.626795, -104.738194 39.627203, -104.738231 39.623976, -104.738699 39.621496, -104.738704 39.619046999999995, -104.738853 39.618097999999996, -104.739281 39.617522, -104.740397 39.616862999999995, -104.740437 39.616966, -104.742077 39.618493, -104.747403 39.619907, -104.747492 39.62169, -104.747785 39.622288999999995, -104.748835 39.623067999999996, -104.75129 39.623985999999995, -104.750995 39.624486, -104.751372 39.626892999999995))"
08,005,081500,1,1500000US080050815001,80050815001.0,1,BG,670148,0,"POLYGON ((-104.838673 39.660942, -104.833746 39.663734999999996, -104.830182 39.667601, -104.828444 39.667604999999995, -104.828303 39.662659, -104.828349 39.661119, -104.8356 39.656407, -104.837182 39.657195, -104.84359 39.658448, -104.838673 39.660942))"
08,001,008543,5,1500000US080010085435,80010085435.0,5,BG,301949,0,"POLYGON ((-104.790031 39.985046, -104.789909 39.986807, -104.782465 39.986818, -104.782303 39.986385, -104.783062 39.982327, -104.78995 39.982357, -104.790195 39.984699, -104.790031 39.985046))"
08,005,005635,2,1500000US080050056352,80050056352.0,2,BG,721902,0,"POLYGON ((-104.948855 39.609649, -104.948553 39.609353, -104.948241 39.609249, -104.947892 39.609183, -104.947601 39.609227, -104.947481 39.609304, -104.947243 39.609635999999995, -104.946927 39.609984999999995, -104.946742 39.61009, -104.946508 39.610073, -104.94616 39.60998, -104.945904 39.609842, -104.94563 39.609626999999996, -104.931929 39.609594, -104.931916 39.603414, -104.933637 39.603961, -104.934767 39.603252999999995, -104.935219 39.602807, -104.938864 39.603013, -104.940899 39.601971, -104.941343 39.602261, -104.941236 39.605948999999995, -104.946339 39.608874, -104.950648 39.609659, -104.948855 39.609649))"
08,031,002601,2,1500000US080310026012,80310026012.0,2,BG,230082,0,"POLYGON ((-104.987397 39.741471, -104.987376 39.743356999999996, -104.983588 39.743271, -104.979892 39.743263, -104.97991 39.740021, -104.983584 39.740044999999995, -104.98625799999999 39.740113, -104.987389 39.740106, -104.987397 39.741471))"
08,059,009828,2,1500000US080590098282,80590098282.0,2,BG,865292,0,"POLYGON ((-105.107553 39.868355, -105.103697 39.869552999999996, -105.100925 39.871674, -105.099993 39.873427, -105.094404 39.875662999999996, -105.090567 39.871123999999995, -105.091794 39.87041, -105.096094 39.870124, -105.092577 39.867956, -105.093835 39.86654, -105.09494 39.866105, -105.096361 39.867397, -105.104122 39.865351, -105.109596 39.865531, -105.107553 39.868355))"
08,123,002013,3,1500000US081230020133,81230020133.0,3,BG,2419834,189947,"POLYGON ((-104.960993 40.131433, -104.942112 40.131482999999996, -104.942114 40.131403, -104.942115 40.131315, -104.942024 40.116873999999996, -104.960933 40.116901, -104.960993 40.131433))"
08,035,014130,1,1500000US080350141301,80350141301.0,1,BG,932276,0,"POLYGON ((-105.023759 39.54935, -105.020753 39.55113, -105.020176 39.551221, -105.008141 39.551119, -105.007966 39.550117, -105.005037 39.54623, -105.005586 39.545939, -105.009424 39.542994, -105.011468 39.541166, -105.01335 39.544340999999996, -105.015613 39.54427, -105.018995 39.547166, -105.022328 39.549244, -105.023759 39.54935))"
08,107,000400,1,1500000US081070004001,81070004001.0,1,BG,88126893,0,"POLYGON ((-107.014366 40.480488, -107.010747 40.479622, -107.00880000000001 40.479827, -107.007091 40.480533, -107.001103 40.485755999999995, -106.997261 40.486394, -106.994567 40.486242999999995, -106.982195 40.484215, -106.977758 40.484187999999996, -106.975366 40.484590999999995, -106.975704 40.488268999999995, -106.977627 40.490705, -106.976544 40.493938, -106.974562 40.496198, -106.972416 40.49975, -106.97272 40.50443, -106.971391 40.506029999999996, -106.96887100000001 40.507777, -106.968336 40.509181999999996, -106.968899 40.511348999999996, -106.968292 40.513055, -106.968244 40.515634999999996, -106.960356 40.52145, -106.95269 40.524335, -106.949 40.525057, -106.944783 40.527048, -106.942341 40.532188, -106.941604 40.535326, -106.94017099999999 40.537175, -106.939044 40.540136, -106.938474 40.54052, -106.933216 40.541228, -106.926584 40.543979, -106.917562 40.543789, -106.910312 40.545792999999996, -106.908046 40.545648, -106.904301 40.54367, -106.894692 40.543506, -106.894549 40.550979999999996, -106.891442 40.554460999999996, -106.889691 40.556978, -106.888973 40.559239999999996, -106.88578 40.560998999999995, -106.883474 40.560902, -106.87977 40.561935, -106.876012 40.561023, -106.873173 40.560975, -106.871545 40.560086999999996, -106.869526 40.560111, -106.865906 40.561600999999996, -106.861758 40.561515, -106.858674 40.55934, -106.855307 40.560151, -106.85390000000001 40.561398, -106.851046 40.561552, -106.85126 40.56034, -106.849011 40.559833999999995, -106.846485 40.559962, -106.843045 40.555765, -106.841489 40.555827, -106.839855 40.554898, -106.838887 40.553401, -106.83062 40.549800999999995, -106.829341 40.549972, -106.829469 40.54855, -106.82871 40.545964999999995, -106.827296 40.544716, -106.825676 40.544689, -106.823854 40.543451, -106.822707 40.541848, -106.822706 40.539935, -106.822915 40.541235, -106.823642 40.53845, -106.827483 40.537695, -106.825995 40.536359, -106.826905 40.533803999999996, -106.827922 40.533409999999996, -106.825784 40.531624, -106.825728 40.530877, -106.826345 40.530128999999995, -106.82902 40.530798, -106.828403 40.528538, -106.8302 40.52905, -106.828604 40.527237, -106.829869 40.526001, -106.832428 40.52633, -106.83183 40.524727, -106.833444 40.522026, -106.835478 40.520002999999996, -106.836851 40.519269, -106.839104 40.520927, -106.840205 40.519765, -106.839613 40.51882, -106.840822 40.516422, -106.840983 40.514086999999996, -106.84263 40.516484, -106.846589 40.518401999999995, -106.847781 40.519689, -106.847981 40.521370999999995, -106.847436 40.523893, -106.848827 40.52551, -106.851174 40.524148, -106.852676 40.523835999999996, -106.854328 40.525106, -106.853689 40.525881999999996, -106.853646 40.528613, -106.855885 40.529342, -106.859783 40.529810999999995, -106.86269 40.529089, -106.865954 40.529288, -106.867757 40.528728, -106.869249 40.526903999999995, -106.870225 40.526624999999996, -106.871015 40.526585, -106.872365 40.52632, -106.872523 40.526056, -106.872467 40.524566, -106.873171 40.523992, -106.873221 40.523567, -106.873442 40.522582, -106.876789 40.519014, -106.877225 40.516863, -106.878313 40.516539, -106.879881 40.514784, -106.88045 40.511368999999995, -106.885377 40.511849, -106.888443 40.512479, -106.891045 40.513787, -106.894111 40.514092999999995, -106.898091 40.513557999999996, -106.899046 40.513995, -106.902288 40.514164, -106.908782 40.513839, -106.911513 40.513957, -106.914155 40.51464, -106.916192 40.516281, -106.918938 40.51047, -106.918788 40.509001999999995, -106.916704 40.506915, -106.913472 40.505154999999995, -106.913164 40.50425, -106.911328 40.504813, -106.904671 40.505707, -106.900797 40.505337999999995, -106.898962 40.505660999999996, -106.893639 40.508275999999995, -106.891691 40.508507, -106.890278 40.508030999999995, -106.886725 40.505601999999996, -106.884838 40.505091, -106.882466 40.505679, -106.880767 40.504418, -106.878531 40.504447, -106.87789 40.504208, -106.876023 40.503871, -106.875605 40.503620999999995, -106.875178 40.503170999999995, -106.872595 40.503012, -106.868407 40.501225, -106.866869 40.499432999999996, -106.865643 40.499517, -106.864553 40.499371, -106.863808 40.49942, -106.861351 40.498647, -106.860363 40.498629, -106.859677 40.497788, -106.858839 40.49765, -106.858533 40.497234999999996, -106.85844 40.496493, -106.857956 40.496123, -106.85851 40.49567, -106.860895 40.496036, -106.862059 40.495579, -106.870109 40.495295999999996, -106.886382 40.495566, -106.888331 40.496452999999995, -106.888654 40.498354, -106.889501 40.499162999999996, -106.892161 40.499148, -106.894697 40.498353, -106.899129 40.498261, -106.90191899999999 40.497459, -106.90376 40.495737999999996, -106.909715 40.495765, -106.910788 40.495411, -106.911253 40.49323, -106.91319 40.492109, -106.917344 40.491729, -106.918307 40.489868, -106.918026 40.488645999999996, -106.917937 40.481666, -106.91732999999999 40.47844, -106.917908 40.475426999999996, -106.922234 40.471602, -106.924475 40.470619, -106.925175 40.468495, -106.928474 40.466335, -106.931237 40.462711, -106.932686 40.459663, -106.93359 40.454338, -106.934966 40.452245, -106.937695 40.450204, -106.941417 40.446943999999995, -106.941255 40.445735, -106.939717 40.444353, -106.938184 40.442012, -106.938794 40.440019, -106.943086 40.438219, -106.949099 40.438235999999996, -106.953865 40.436769999999996, -106.956226 40.435243, -106.965486 40.438009, -106.967938 40.437067, -106.968262 40.434855999999996, -106.971436 40.434323, -106.973865 40.433357, -106.976733 40.431083, -106.975135 40.429735, -106.973675 40.426853, -106.974749 40.426628, -106.976735 40.427882, -106.979399 40.427606999999995, -106.980569 40.426902, -106.982787 40.427959, -106.982011 40.42854, -106.982721 40.43091, -106.984399 40.432462, -106.98304 40.434264999999996, -106.982342 40.433633, -106.980078 40.433595, -106.980203 40.434470999999995, -106.978686 40.43506, -106.978255 40.436327999999996, -106.979964 40.436178, -106.980197 40.437701, -106.981154 40.437171, -106.982901 40.438465, -106.982048 40.439218, -106.983333 40.439746, -106.981584 40.440168, -106.981302 40.441825, -106.982055 40.442961, -106.980811 40.44359, -106.980682 40.446151, -106.983133 40.446068, -106.98475 40.446661999999996, -106.985608 40.448751, -106.985182 40.449871, -106.987674 40.452878, -106.986362 40.454929, -106.988196 40.455999, -106.987524 40.45895, -106.987706 40.460657999999995, -106.989682 40.465202, -106.993899 40.465799, -106.997519 40.467265999999995, -106.999538 40.46796, -107.002234 40.470749, -107.003545 40.471177, -107.00803 40.470310999999995, -107.008021 40.469189, -107.009772 40.469547, -107.011836 40.471911999999996, -107.011663 40.476301, -107.01253 40.477869, -107.014366 40.480488))"
